t,q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0,0.0428267601667171,-0.771602917612107,-0.403942465592027,0.0575069924125824,5492000.80831125,3984001.26729099,2958.51179531797
0.0405468293845458,0.213483062071575,-0.367366215854683,-0.216910833003661,-0.501222420809852,5491840.40784209,3984223.42634972,3106.87071478481
0.0810936587690916,-0.328801908994496,-0.471392121845006,-0.601263563546459,1.4495549371911,5491680.80542442,3984447.02403951,3255.51926458805
0.121640488153637,0.0450598527947601,-0.0150798899447879,0.852709633386018,0.647972935545511,5491521.08883319,3984669.53227172,3405.4427549518
0.162187317538183,0.860892480578358,0.345004720776871,-0.306903361356751,0.968343920397577,5491362.19794789,3984892.7684699,3552.43600776257
0.364921464460912,-0.610773822365237,-0.147073686667394,-0.290075735186506,-0.0999738697668999,5490564.61790501,3986006.99211608,4295.86962905441
0.567655611383641,-0.0992647161144979,-0.766391584429389,-0.482323201669937,1.3047174043394,5489767.47849775,3987121.70793302,5039.33286635058
0.77038975830637,1.26937843828615,-0.016244537384975,-0.576125426653598,-0.0553249629130149,5488969.34616006,3988236.27168002,5783.36240756879
0.973123905229099,-0.621505846624278,-0.19823754213611,0.29000852224621,0.983350445984148,5488171.80975834,3989350.09344894,6525.74496279777
1.98679463984274,-0.433076234733744,0.593283428803452,-0.17316878246329,1.5043708332292,5484176.17270509,3994915.32878548,10241.5868371979
3.00046537445639,0.0995153224645527,0.0230572718577529,-0.758446733043141,1.42442978614443,5480173.89619341,4000476.99490822,13957.6630907016
4.01413610907003,0.243339264226267,-0.219019273801637,-0.547595534525153,0.613249472747433,5476163.33630439,4006030.7829963,17674.5959448366
5.02780684368368,0.913097295755163,-0.303094316391494,-0.416559574090537,1.23356912191743,5472146.89720355,4011582.88290709,21390.7131972884
10.0961605167519,-0.347728993664546,0.356163619855211,-0.528612862941669,0.717830352504947,5451955.19868579,4039256.55210572,39969.6858226875
15.1645141898201,-0.262527680896025,0.149684635870526,0.504588871445378,0.502915182108073,5431584.41778773,4066797.35104339,58548.722216796
20.2328678628883,-0.248780580091644,-0.175576785912942,0.463744255944758,0.409334966397261,5411036.26120147,4094205.94551839,77124.5983317854
25.3012215359566,-0.38174365431371,-0.885984644340464,-0.44350144164396,-0.273559249103208,5390310.69747628,4121479.15855115,95698.9902593683
50.6429899012977,0.287914899628266,-0.718094922024533,-1.50307934222868,-0.0128797242662427,5284046.55672629,4255803.65482433,188508.433286244
75.9847582666388,-0.361800638209803,-0.244652649877508,-0.227343065840255,0.83122515504059,5173457.65470847,4386643.55601368,281165.7482381
101.32652663198,-0.342490818720674,-0.212308789738316,-0.572778477908227,-0.021760763656292,5058634.58456481,4513895.05085634,373590.862036335
126.668294997321,-0.143048927648125,0.246575603946251,0.0232719254701141,0.416003140390976,4939676.53188695,4637456.83071931,465710.972928373
191.675498151158,-0.437955413742127,0.62831878784078,-0.696348085199001,1.17585104140228,4616306.53796491,4936864.6403201,700104.2324053
256.682701304994,0.313346313826072,0.317084060834055,-0.558987671459945,0.788649927191307,4268165.63454789,5209777.58979442,930738.587979623
321.689904458831,0.195482315025274,0.403982189889609,0.514869446701994,0.467477008487125,3897163.22544277,5454779.32629421,1156384.75503066
386.697107612667,-0.494989357353046,0.00831991247817265,0.483006791794078,0.779785154548348,3505317.00520614,5670609.58998763,1375847.80446161
470.586020649519,-0.527600591061853,0.728609669463602,0.473022727994038,-0.482614636002325,2972298.11236289,5904257.04581053,1648046.71890469
554.47493368637,-1.22845118369878,0.881258316014173,-0.330876909401509,0.543224623560951,2412936.72129836,6085558.74618825,1905633.71197817
638.363846723222,0.0959704938672828,0.716824310313889,0.45402540694832,0.404926232873742,1832255.16915193,6213041.10589872,2146361.61385123
722.252759760073,0.454377210975298,0.604631032059961,0.410290323747306,-0.620219454187983,1235404.61559255,6285719.61432032,2368156.27416826
801.996273972627,-0.0467125728591512,0.633835234454888,-0.407325025575127,0.811384496515681,657862.884407254,6303526.57223078,2559706.74231477
881.739788185181,-0.167777856198918,-0.385123987343349,1.12567153273451,-0.71557541087711,75109.85654826,6271333.26378001,2730950.06619242
961.483302397735,-0.218132357530151,0.544023438849454,1.3248663956835,0.358782726855429,-508224.380682306,6189515.67394555,2880580.18247934
1041.22681661029,0.0741770395070766,0.00508771288132959,0.14831910331778,-0.287715939884419,-1087552.21625851,6058831.02926849,3007469.3749871
1111.8096171283,-1.08371541713558,-0.0894696879089913,0.509146467109311,-0.454517575891283,-1593338.12436463,5903288.64384764,3100044.07595243
1182.39241764631,-0.769901890965312,0.568282382750536,0.878950251575694,-0.546231454201177,-2089304.57869108,5711380.66639379,3173521.46258346
1252.97521816432,-0.0290691121269546,-0.0997977177008013,0.63833944259017,-0.563173116668707,-2572417.36361758,5484360.14243609,3227483.45207952
1323.55801868233,0.762590690102458,0.507537420472618,-0.0432114450726451,-0.96211180128027,-3039744.7410226,5223676.47094925,3261638.51678891
1395.42467461092,-1.01020081822914,0.551247765362152,1.04970414461434,-0.899860940503897,-3496427.20225624,4925364.53061134,3275877.95170973
1467.29133053952,-0.0469387041328926,0.318441457635193,1.27842081118574,-0.897590004697273,-3930930.76385052,4595818.66638106,3269339.7871596
1539.15798646811,0.0292099630938562,-0.769674055445609,0.743297005328208,-0.235961258280035,-4340534.66574493,4237174.26508731,3242100.26114129
1611.0246423967,-0.067067229764226,0.769392861976966,1.60659771064088,-1.27384110713852,-4722691.5534172,3851731.87498496,3194355.44832687
1696.27703148855,-0.141435936236113,-0.0471242216321435,0.00357851484574323,-0.68647413835546,-5137171.66380182,3363134.58453291,3111582.29766498
1781.5294205804,-0.180023320575156,-0.5483707532765,0.070003169713731,-0.624730919916163,-5506052.24264931,2844693.30502757,3001191.12327396
