t,q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0,-0.0942384741881041,-0.00864548433612625,-0.24935738701308,0.956435846375042,5491998.81975841,3984001.15419974,2958.91169426562
0.0405468293845458,-0.581639144348938,-0.245544541284571,-0.315556384919682,0.838782189732382,5491841.01201323,3984223.86606208,3107.85916274483
0.0810936587690916,-0.872339162086968,0.167336427601192,-0.739360877894819,0.664931723875379,5491680.4965708,3984447.79529476,3255.21291808189
0.121640488153637,-0.105180736608856,-0.439843346910989,0.215365157975408,0.637490898935471,5491521.24675243,3984670.24981118,3405.10624711647
0.162187317538183,-0.282297162968091,-0.130934961125707,-0.206064337264951,-0.433983487281899,5491362.97685755,3984892.30747473,3552.59837038007
0.364921464460912,-1.24048666739037,-1.58476897372646,-0.443041457895542,-0.0935315175071567,5490565.68689996,3986007.67454926,4297.46814424999
0.567655611383641,-0.940730486500428,-0.0659169593527483,-0.651471726595505,1.21541933360468,5489767.28022591,3987121.85934013,5039.06440751255
0.77038975830637,-0.00588467287772927,-0.418559975925538,-0.385766273877869,1.22221637973772,5488969.96526133,3988235.70507645,5782.33845074646
0.973123905229099,-0.361870247217649,-0.84207724744329,-0.290054952132971,0.404291721606113,5488171.49688723,3989350.34485953,6525.73425780808
1.98679463984274,-0.0993757484743848,-0.581284314790302,-0.352412739219204,0.509667158104409,5484175.70395807,3994914.77086686,10241.6037053322
3.00046537445639,-0.172683367187242,-0.0772214807009863,-0.642942944727041,0.531909050839848,5480174.28122004,4000477.06794814,13957.929225722
4.01413610907003,0.806476887386851,-1.44962141942533,0.0389503417810938,0.935471609579094,5476163.55649014,4006031.72239595,17674.2030604359
5.02780684368368,-0.0194964120947331,-1.30758784058096,-0.576534636554003,0.237850531855783,5472147.1046105,4011582.80781996,21389.7855539417
10.0961605167519,-0.139524741268717,0.542560006557372,-0.580974821831044,-0.0336098860958354,5451955.53448469,4039256.25694076,39970.6466819338
15.1645141898201,-0.582626563262908,-0.497856988331997,-0.156331844986464,0.611788861353447,5431585.09696278,4066797.49243308,58547.2655708921
20.2328678628883,-0.396461604293049,-0.491508337223717,-0.104889839709172,0.414984432799619,5411036.35070421,4094204.89761994,77124.7527942221
25.3012215359566,0.535772981735335,-1.17268118388905,0.541739146484797,1.00885748298582,5390310.52720161,4121478.40581507,95698.9088815251
50.6429899012977,-0.0909102709374763,-0.0133427840704552,-0.235099216202706,0.620937524631404,5284046.20335337,4255803.34999328,188507.688819671
75.9847582666388,-1.1166708283478,0.74527787681038,-0.232934850399161,1.63923894751982,5173456.3916754,4386643.00884778,281164.82411918
101.32652663198,0.0969957338318554,-1.01615365613382,-0.160800568625795,0.755946443531138,5058635.23858217,4513896.21100492,373590.097717755
126.668294997321,-0.240582130918162,0.233993907741874,0.528693766748614,1.30409628864188,4939676.50690216,4637456.13342195,465711.230167939
191.675498151158,-0.168639439276341,0.206595426305802,-0.356232975357644,0.723702708383193,4616305.94326143,4936864.84977068,700104.061674073
256.682701304994,-0.387383165121121,-0.566019638604951,0.455790871040551,0.521465167230199,4268165.75975972,5209778.18503555,930739.263185944
321.689904458831,-0.397397722618925,0.049581675751209,0.52304972311255,-0.13050861444223,3897162.46260017,5454778.66970806,1156385.21958363
386.697107612667,-0.328352512578655,0.398233303917379,-1.00771228284887,0.818995096996931,3505318.45706604,5670610.07755736,1375848.20575099
470.586020649519,0.145953499656729,1.27736348194607,-0.14592818253677,0.307476541888507,2972298.76243635,5904256.31392226,1648049.25099431
554.47493368637,0.02623091999461,-0.104918992131951,0.74536104531893,0.505648321135057,2412935.84600415,6085557.06589111,1905633.86474274
638.363846723222,-0.407882133007816,-0.0373426740227365,1.37099049488592,0.639571273861117,1832255.3266915,6213041.63435669,2146359.24835384
722.252759760073,-0.322768634895093,1.01621382373009,0.262944333381517,0.826119707753777,1235404.21615915,6285719.26351305,2368156.56496463
801.996273972627,-1.36311842109089,0.0272934652464756,0.914528997554339,0.135118321035075,657862.330267294,6303527.27566869,2559706.71423272
881.739788185181,-0.815174724233828,-0.420750290955907,1.14493142618978,-0.782932480986121,75108.0173610174,6271333.88113333,2730949.78904665
961.483302397735,-0.609149235567403,0.626540608760072,1.0221555325537,-0.687859835983705,-508224.091511958,6189516.44028302,2880580.38365207
1041.22681661029,-0.120731202240486,0.165647612481453,0.646432726537099,-0.406660328493215,-1087550.76076564,6058830.7211281,3007468.74737004
1111.8096171283,0.0320378924718129,0.181988706368536,0.907224391634418,-0.17590717042628,-1593337.37301988,5903289.23690773,3100044.41854002
1182.39241764631,-0.444364783525052,1.21646311579671,0.600376940091312,-0.485203257476147,-2089304.50721078,5711381.10862681,3173520.86782057
1252.97521816432,-0.741911894923942,-0.377738620454991,0.0643364023866205,0.0501561401302433,-2572417.57014467,5484360.46367186,3227484.35068529
1323.55801868233,-0.258680369339629,0.119630621317257,0.104981451879333,0.191309474573418,-3039745.84413824,5223676.14477063,3261638.17490481
1395.42467461092,0.281771311863058,-1.12999656115214,0.211626373813999,-0.284438338097013,-3496426.33481997,4925365.32206053,3275877.13634835
1467.29133053952,-0.374523252572814,0.262527524092309,1.87078268857564,-0.648754121703968,-3930929.56902071,4595818.94701675,3269339.95033427
1539.15798646811,-0.242164361524584,0.382527776431432,0.647387710633268,-1.12293785549706,-4340535.24342891,4237174.63364735,3242098.80779887
1611.0246423967,-0.179141138423606,-0.367080032607069,1.18083179157543,-0.324859869914152,-4722691.14470228,3851732.10785516,3194355.63547946
