t,q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0,-0.719224679715328,-0.847820865615915,0.487568378769926,1.69348409844015,5492000.53625307,3984000.66483566,2957.41404342116
0.0405468293845458,-1.84409348384042,0.510357704098842,-0.581584784206522,0.0285833551142737,5491839.8100296,3984223.84640923,3106.99043388494
0.0810936587690916,0.602599080053942,-0.697393106275432,0.485413606097824,0.0323708186595044,5491680.8289007,3984446.77659243,3255.38881478575
0.121640488153637,0.228853678144429,0.122329371179163,-0.23477889898654,0.0993026187635032,5491521.32548219,3984670.06145451,3403.65494582962
0.162187317538183,0.319834989541301,-0.717513124818288,-0.373315714401929,0.469313120520483,5491362.51718201,3984894.34286751,3552.70139908928
0.364921464460912,-0.593838681664447,-0.409004071654453,-0.945576505719783,1.37576435974353,5490565.21857203,3986006.81599244,4295.96544252224
0.567655611383641,-0.842328065265733,-0.633087333462456,-0.61967020176038,0.920701793920105,5489767.86289195,3987120.72313469,5039.34897161201
0.77038975830637,-0.620185894883172,-0.138521407278403,-1.14268571241706,0.96208648509828,5488970.17016072,3988236.15418581,5783.01152808527
0.973123905229099,-0.328851123312162,-0.276860395092978,-0.354287280310019,0.760081192273054,5488171.43177663,3989349.56830369,6525.38997381858
1.98679463984274,-0.162218839558086,-0.222911700713663,0.694714378975665,0.756894242525175,5484176.25258557,3994916.65083296,10241.9835382615
3.00046537445639,-0.441516355915996,0.887714339065501,-0.184540674207054,0.313011563090923,5480172.81831523,4000477.14705764,13957.8242962985
4.01413610907003,0.303938371239869,-1.35333500954467,-0.515279037107734,0.919617496628559,5476163.66107792,4006032.06509013,17674.513867482
5.02780684368368,-0.420070169038576,-0.421938171782842,-0.0650603798152853,0.0774231458350161,5472147.01455834,4011582.33839906,21391.079290857
10.0961605167519,-0.147397040628284,-0.371853397752529,-0.0217170253016636,1.22479262762667,5451955.64890343,4039256.72428244,39969.249365324
15.1645141898201,-1.27940966444377,-0.803620801624143,-0.157375226798707,0.203152150498111,5431585.18861923,4066797.80291186,58548.1083837384
20.2328678628883,-0.0235800665627171,-0.772265188759707,-0.211204606038657,0.0932378904025504,5411036.06590287,4094204.6509099,77125.0957696174
25.3012215359566,-0.0612762993938327,-0.280921888483503,-0.780783719892212,0.0330803561914136,5390309.6782848,4121478.74360344,95697.7132850903
50.6429899012977,-0.425684057621761,-0.341352577957164,-0.516260413323961,0.166182095108528,5284046.37776642,4255803.49631749,188509.700689586
75.9847582666388,-0.513407657682547,0.156415885498,0.449279259869012,0.4573660052386,5173456.97553142,4386643.3405871,281164.796230856
101.32652663198,-0.328038860291577,0.347177887898091,-0.165945861485919,0.57052008547675,5058634.61452829,4513895.45561262,373590.780295723
126.668294997321,-0.845448279778935,0.0269729838486609,0.0489050326749549,0.249536376421985,4939676.90402071,4637457.11336735,465710.7539277
191.675498151158,0.00212907149163999,-0.527687987344361,-0.0758650365219764,-0.217479403159935,4616306.464793,4936864.71984627,700104.221967542
256.682701304994,-1.54852028456868,0.254459536791211,-0.258789044771837,0.02547120848965,4268164.86356814,5209777.29842736,930739.109410251
321.689904458831,0.310573042385915,-0.698196799583414,0.232805303563112,-0.121323567520418,3897163.34096099,5454779.05927829,1156385.11291269
386.697107612667,0.17856183076368,-0.169796306790717,-0.319016026125971,0.995230441306332,3505317.61659762,5670610.13709346,1375848.57959064
470.586020649519,-0.129579822602438,0.670265467624881,-0.47095471377332,-0.041522212426769,2972299.93078857,5904257.11719848,1648049.1160828
554.47493368637,0.14237067958505,0.299408625379621,0.589190212712732,1.05529250833515,2412937.37487906,6085556.79005321,1905634.16552443
638.363846723222,-0.417780321844748,-0.725232093643866,0.181402070149228,0.257493294414175,1832254.58700844,6213040.92647054,2146361.19145825
722.252759760073,-0.32636836690058,0.0985422209053775,0.126212262205365,0.1175294546524,1235404.71947074,6285719.46041051,2368156.48724054
801.996273972627,0.337818793588854,0.300291188818473,1.01370239140174,0.477280010595155,657863.061386696,6303527.39548427,2559706.22024858
881.739788185181,-0.521276118834322,0.429032996138794,1.11416147060325,-0.227409322629131,75108.5208514941,6271333.40563813,2730950.96490375
961.483302397735,-0.0201311344859395,0.281112233117232,0.295216502364593,-0.165621901105778,-508224.623652485,6189515.65775795,2880580.2873302
1041.22681661029,-0.589573737464183,0.630922223757203,0.601793134917042,0.49926503455399,-1087551.15411966,6058830.74757283,3007468.90121364
1111.8096171283,-0.732658779919779,0.196426461406813,0.117781213095948,-0.59271829464255,-1593336.82459817,5903288.45547916,3100043.86432914
1182.39241764631,-0.0128043322348778,0.343860105903274,0.0489445973025812,0.269287742795497,-2089304.27509499,5711381.31989635,3173521.06188186
1252.97521816432,0.266112238749504,1.2150823706532,0.523297164144191,0.264112076630479,-2572417.40263809,5484360.57975419,3227484.04970028
1323.55801868233,0.228410743796948,0.479019904463117,0.114895051402742,-1.05983464907346,-3039744.74889124,5223675.4509273,3261638.19777102
