t,q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0,-0.155342976490111,0.0667254840079499,-0.301163139560572,0.0650838044153127,5492000.59712526,3984001.32551678,2958.56909060504
0.0405468293845458,-0.279046667620055,-0.15829945001079,-0.745006338996071,1.07432723243387,5491841.19455741,3984224.47898427,3105.83566975717
0.0810936587690916,-0.224778193266304,0.0240562659558167,-0.926199222703391,1.22716381773144,5491680.76296773,3984446.48624806,3255.20334365569
0.121640488153637,-1.12106157177195,-0.61534499875096,0.716432238358761,0.727117267619134,5491521.9632822,3984669.27227627,3404.24520701408
0.162187317538183,-0.303219645106115,-1.50739005696765,-0.127331774950524,0.96168538096135,5491362.08799765,3984891.50669608,3552.1104724765
0.364921464460912,0.600737493827672,-0.62754658436377,0.0947003225341598,1.35344582211434,5490565.48990658,3986007.17980916,4296.52399658301
0.567655611383641,0.00914479876828271,-0.891927326283342,-0.978492207008685,0.746679130152654,5489766.52090956,3987121.94346665,5039.38539102445
0.77038975830637,1.23346513592402,0.266751021387868,-0.666312474037665,0.84700530123118,5488969.47875567,3988236.54881765,5782.8858355435
0.973123905229099,0.156200763397576,-0.544984496718746,-0.692561060362894,1.28701396281322,5488170.75415885,3989349.32347002,6525.80164985355
1.98679463984274,-0.70832608555045,-1.03884726584378,0.404464037137514,1.08378149830595,5484176.61039,3994915.86603337,10242.6754105573
3.00046537445639,-0.75383575539877,-1.12840273456149,-0.530703098513871,0.852882616018886,5480174.15343332,4000476.29805231,13958.2948727642
4.01413610907003,0.799251056052191,-0.126079290221604,0.637472081186138,0.699659713834954,5476163.34578115,4006032.41825723,17674.4504204776
5.02780684368368,0.365031983255823,-0.486209651842704,-0.735591731841875,0.524504140024874,5472147.20275131,4011583.27467932,21389.350094671
10.0961605167519,-0.997618609512633,-0.0244555114064181,-0.061687495739722,-0.157448956159925,5451955.49730797,4039255.87921362,39969.8914096332
15.1645141898201,-1.54125557698975,-0.722978758846919,0.188667983293753,1.06457757820601,5431584.53275465,4066796.82242252,58547.9973906087
20.2328678628883,-0.772263548131724,-0.0317626517550981,0.863797391531244,1.22389740298709,5411036.28280582,4094203.92252885,77124.7207401484
25.3012215359566,0.519598362221573,0.267243567355027,-0.632304602729092,0.917256901829037,5390309.97674432,4121478.4153059,95697.9766388896
50.6429899012977,-0.326638294834434,-0.495881784094572,-0.0741766721593793,0.795273947005,5284046.49878171,4255803.65930547,188507.879629506
75.9847582666388,-0.441208383909513,0.720016296532379,-0.48285317514621,0.359201876779817,5173457.66603583,4386642.91913017,281164.759193335
101.32652663198,-0.000215223120594535,-0.982352922088928,0.00535949024094069,0.309244688464755,5058634.37290784,4513896.03377651,373590.431621911
126.668294997321,-0.699906203057433,0.6811995963617,-0.511123194940893,0.829722440121477,4939677.5495059,4637457.17945251,465711.190843687
191.675498151158,0.585777536093261,0.486544858140358,0.0597469952612288,0.0320622730287833,4616306.34225871,4936864.49300921,700105.192594203
256.682701304994,-0.224066389613529,0.180712584345576,-0.438797724390892,0.204906262955711,4268165.79030643,5209777.68225485,930738.840759498
321.689904458831,0.0206502327832959,0.691950103579043,-0.154652935669701,1.21303081667974,3897162.28105332,5454778.80601771,1156385.13223646
386.697107612667,-0.452543131865857,-0.00574904739620574,0.365049212847848,0.878710418424166,3505317.55637467,5670609.39535741,1375848.94745496
