0,-0,0,0.00154985237577096,0.00250978346436785,-0.000178023583703422
-0.000401132380640228,0.00251847922240126,0.00177878486471451,0.00154987460922207,0.00250989275206128,-0.000178513147335646
-0.000799157510472783,0.00503817616678761,0.00355679913673492,0.00154989727329982,0.00251000177604243,-0.000179003079790458
-0.00119407248891705,0.00755905572442074,0.0053340648126636,0.00154992037433398,0.00251011052759494,-0.000179493368471791
-0.00158587436584059,0.0100810831424182,0.00711060426918361,0.00154994391851017,0.00251021899815379,-0.000179984000795557
-0.00197456014121031,0.0126042240283986,0.00888644025529959,0.00154996791186833,0.0025103271793072,-0.000180474964190215
-0.00236012676472374,0.0151284443549621,0.0106615958843903,0.00154999236030131,0.0025104350627985,-0.000180966246097307
-0.00274257113542081,0.0176537104639939,0.0124360946260691,0.00155001726955348,0.00251054264052796,-0.000181457833971946
-0.00312189010127438,0.0201799890707951,0.0142099602978642,0.00155004264521933,0.00251064990455451,-0.00018194971528328
-0.00349808045876382,0.0227072472680439,0.0159832170567272,0.00155006849274223,0.00251075684709749,-0.000182441877514905
-0.00387113895242565,0.0252354525295783,0.0177558893903681,0.00155009481741314,0.00251086346053822,-0.000182934308165257
-0.00424106227438677,0.0277645727140056,0.0195280021084316,0.00155012162436939,0.00251096973742166,-0.000183426994747953
-0.0046078470638771,0.0302945760681303,0.0212995803335125,0.00155014891859356,0.00251107567045787,-0.000183919924792103
-0.00497148990672244,0.0328254312302074,0.023070649492023,0.00155017670491234,0.00251118125252351,-0.000184413085842582
-0.00533198733481816,0.0353571072330163,0.0248412353049161,0.00155020498799548,0.00251128647666322,-0.00018490646546027
-0.00568933582558243,0.0378895735067524,0.0266113637782698,0.00155023377235475,0.00251139133609102,-0.000185400051222252
-0.00604353180139125,0.0404227998817427,0.028381061193743,0.00155026306234303,0.00251149582419151,-0.000185893830721985
-0.00639457162899308,0.0429567565909816,0.0301503540989097,0.00155029286215334,0.00251159993452119,-0.000186387791569427
-0.00674245161890477,0.0454914142724784,0.0319192692974687,0.00155032317581802,0.00251170366080954,-0.000186881921391134
-0.00708716802478783,0.0480267439714323,0.0336878338393521,0.00155035400720789,0.0025118069969602,-0.000187376207830318
-0.00742871704280541,0.0505627171422183,0.0354560750107236,0.00155038536003148,0.00251190993705197,-0.000187870638546878
-0.00776709481096107,0.0530993056501953,0.0372240203238845,0.00155041723783435,0.00251201247533979,-0.000188365201217386
-0.00810229740841759,0.055636481773335,0.0389916975070937,0.00155044964399839,0.0025121146062557,-0.000188859883535052
-0.00843432085479789,0.0581742182036618,0.0407591344942988,0.00155048258174122,0.00251221632440965,-0.000189354673209644
-0.00876316110946725,0.0607124880485182,0.0425263594148013,0.00155051605411563,0.00251231762459036,-0.000189849557967386
