0,0,0,1,-0.000756760839961487,0.000597992503898858,0.00624548085415036,-0.00190328807312838,0.00147508627418047,0.0156137745065258,-0.000124801957437359,-9.21379135511771e-06,-1.58515025162879e-05,5.61587509751403e-07
-0.00190328807312838,0.00147508627418047,0.0156137745065258,0.999875198042563,-0.000765974631316605,0.00058214100138257,0.00624604244166011,-0.00192490832468717,0.00143450600324749,0.0156113795611171,-0.000374388168668194,-8.96558415247378e-06,-1.60421791646669e-05,5.52933733169794e-07
-0.00382819639781555,0.00290959227742797,0.0312251540676429,0.999500809873894,-0.000774940215469079,0.000566098822217903,0.00624659537539328,-0.00194477666846035,0.00139277995608779,0.0156051736621749,-0.000623899148724849,-8.71438254064656e-06,-1.62276664527839e-05,5.43560119518026e-07
-0.0057729730662759,0.00430237223351576,0.0468303277298179,0.99887691072517,-0.000783654598009725,0.000549871155765119,0.0062471389355128,-0.00196286213661424,0.00134996198095997,0.0155951556457715,-0.000873269951767619,-8.46026743455699e-06,-1.64078988225611e-05,5.33478685788534e-07
-0.00773583520289014,0.00565233421447573,0.0624254833755894,0.998003640773402,-0.000792114865444282,0.000533463256942558,0.00624767241419859,-0.00197913569265693,0.00130610706169438,0.0155813252682655,-0.00112243559361414,-8.20332094736463e-06,-1.65828123915697e-05,5.22702380575772e-07
-0.00971497089554707,0.00695844127617011,0.0780068086438549,0.996881205179788,-0.000800318186391647,0.000516880444550989,0.00624819511657916,-0.00199357026802,0.0012612712537706,0.0155636832122833,-0.00137133107328424,-7.94362636484611e-06,-1.67523449895224e-05,5.11245067965835e-07
-0.0117085411635671,0.00821971252994072,0.0935704918561382,0.995509874106504,-0.000808261812756493,0.000500128099561466,0.00624870636164713,-0.00200614079617243,0.00121551161834008,0.0155422310925006,-0.00161989139488183,-7.68126811861612e-06,-1.69164361954449e-05,4.99121510190957e-07
-0.0137146819597395,0.0094352241482808,0.109112722948639,0.993889982711622,-0.000815943080875109,0.000483211663366021,0.00624920548315732,-0.00201682424603188,0.00116888615983326,0.0155169714618288,-0.00186805158897818,-7.41633175943069e-06,-1.70750273688883e-05,4.86347348912716e-07
-0.0157315062057714,0.0106041103081141,0.124629694410468,0.992021931122644,-0.00082335941263454,0.000466136635997133,0.00624969183050623,-0.00202559964965161,0.00112145375165242,0.0154879078157163,-0.00211574673620296,-7.14890392608156e-06,-1.72280616917693e-05,4.72939085579757e-07
-0.017757105855423,0.0117255640597665,0.140117602226184,0.989906184386441,-0.000830508316560621,0.000448908574305364,0.00625016476959181,-0.00203244813038841,0.0010732740702949,0.0154550445965839,-0.0023629119887274,-6.87907231628024e-06,-1.73754841995117e-05,4.58914060293657e-07
