t,q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0,-0.683342145549717,-0.128706740373612,-1.59355572639798,-0.00856711422910283,5492000.69906026,3984001.78156163,2959.15302164299
0.0405468293845458,-0.794378289667529,-0.274883453717911,0.543395513330687,0.718573672965686,5491839.97255894,3984222.448361,3108.17711987842
0.0810936587690916,-2.21145718727451,-1.35377921406205,-0.388768930836927,1.05541643061414,5491680.40000641,3984446.41736677,3255.01862806041
0.121640488153637,0.333951950168451,-1.04732136167526,1.17049805855282,1.09597421599944,5491519.8282651,3984669.46615175,3403.35645380155
0.162187317538183,-1.83467296860326,0.876282056024479,-0.433305078414282,-0.660791258886255,5491362.66816221,3984892.40331584,3553.08757678614
0.364921464460912,-2.03494557284455,0.911312868955082,0.838255561638323,-1.47108591448849,5490565.55206824,3986006.18854776,4295.24458402213
0.567655611383641,1.88758922348522,0.759780698460915,0.349174100180856,0.0162920736917302,5489767.98378587,3987121.97423763,5040.23968202565
0.77038975830637,-0.487904247867494,-1.47917505787998,-1.43873182693829,-0.0747642009120127,5488971.12184511,3988235.72304745,5782.54872727342
0.973123905229099,-0.226597282635098,0.415402112767195,-2.16888403409257,1.49401252961736,5488170.17715412,3989349.44208908,6526.31626224646
1.98679463984274,-1.62057224194815,-0.00760043909192976,-0.335146055909077,0.427805782800884,5484176.25897847,3994914.72581712,10240.8902200087
3.00046537445639,1.24269419944575,-1.93152495040799,0.871562867737995,1.19137123931255,5480172.1770675,4000476.76526823,13959.2145470847
4.01413610907003,0.495459450144593,0.0836242970176352,-1.87690826798161,-0.104031865204358,5476162.27064634,4006032.70792438,17672.8067383138
5.02780684368368,-2.81555304651384,0.316296044793786,-0.803915598402119,0.0235545551781762,5472146.58688971,4011581.9731319,21391.0350610867
10.0961605167519,-0.386459144466464,0.102019914513381,-0.840934724252908,0.461153431222216,5451954.74444978,4039255.66842416,39969.1802651833
