t,q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0,-0.233096713550543,-0.816134127558022,-0.390810159950115,1.54894945580444,5491999.77866167,3984000.94371751,2958.27028189799
0.0405468293845458,-0.298902010364343,-0.676220975036448,-0.0781506217715503,0.688826409417801,5491840.47413596,3984223.82086,3106.61552441841
0.0810936587690916,-0.155748682253541,0.252893955554468,-0.840329055013387,0.589243641627323,5491680.99176113,3984446.81564934,3255.48522405039
0.121640488153637,-0.447210474382962,-1.2643306230627,-1.06569876035309,-0.0087115709630371,5491521.61583213,3984669.91079996,3404.57286486791
0.162187317538183,-0.0327906525262829,-0.48568265291994,0.404626849757528,-0.214659991736247,5491362.38756871,3984892.54681412,3553.05399012047
0.364921464460912,0.689450556924531,0.287387880481225,-0.982062006787836,1.05926265769973,5490565.35256816,3986007.92969029,4295.93176691932
0.567655611383641,0.528609146633883,-0.515858096801486,-0.328919662297909,0.625130617333268,5489767.2589664,3987121.08029331,5040.24078730136
0.77038975830637,0.126850176717904,-1.00405732737814,-0.674473548756875,0.0674713670053739,5488969.40148805,3988235.22304029,5782.60859696278
0.973123905229099,-0.164280856510343,-0.49232969474517,-0.80126827192261,1.4459967552653,5488171.18751807,3989349.76362728,6526.06660541207
1.98679463984274,-0.0928109099707773,0.0668462388165221,0.469566962867739,1.07666899033669,5484175.79026286,3994915.662781,10241.4466681886
3.00046537445639,0.00274155334704565,-0.0446895050377087,-0.776245057733969,0.123713878275718,5480173.8057656,4000476.94092725,13958.0923572946
4.01413610907003,-0.456011155099533,-0.387446844484059,-0.28431319360442,0.70298678542756,5476163.91869885,4006032.49310028,17674.4858549847
5.02780684368368,-0.141621503348213,-0.445652835493674,0.0057717466504994,-0.00428417341326703,5472147.13539149,4011582.4936963,21389.7965573957
10.0961605167519,-0.789784489375187,0.909745097198554,-0.393055536145631,0.596383451173563,5451954.98769828,4039256.51929622,39970.0100186064
15.1645141898201,-0.46446798991635,0.114370674972573,0.305704401448059,0.899923891432266,5431585.81052031,4066797.24063604,58548.1546319936
20.2328678628883,-0.414159583187281,-0.653066556646172,-0.177704129342507,2.31153641906,5411036.80617698,4094205.26981118,77124.1736089518
25.3012215359566,0.368941911880766,-0.319528507978102,0.670698261451616,1.29531404180629,5390310.90517469,4121478.09849903,95698.9727860243
50.6429899012977,-0.585930730033041,-0.0248407250599083,-0.158754988797911,0.801111758830174,5284046.49701227,4255803.38259463,188508.869327695
75.9847582666388,-0.642739431753003,-1.20613023871761,-0.560359778378473,1.19800148049423,5173457.2034768,4386644.46401525,281164.24566786
101.32652663198,0.323384735492425,-0.250749414041691,-0.211453836681356,1.07004958122474,5058634.90673767,4513895.23796959,373590.368254051
126.668294997321,-0.273179158956439,-0.413268690020796,-0.708253829572689,0.526988113214923,4939676.97367236,4637457.49187837,465711.145492828
191.675498151158,0.300076939126677,-0.0273286822736977,-0.476245623338493,0.196839337373996,4616306.18872626,4936864.64375168,700103.16659431
256.682701304994,-0.0152963125768832,-0.168677241075912,0.245587723458659,-0.499036774074051,4268164.5960901,5209778.35132792,930738.680020686
321.689904458831,0.0398325616153473,1.32343840654416,-0.497726445158815,0.817225831326595,3897163.59876267,5454778.55123008,1156385.48600767
386.697107612667,0.398019647573832,0.466002682361511,-0.882200468661156,0.548134206390302,3505316.87378813,5670610.66555778,1375848.6510699
470.586020649519,-0.270942660273788,0.313267036796002,-0.55436267306028,1.2754320476522,2972299.30285109,5904256.92971218,1648048.33696111
554.47493368637,0.484650624987179,0.824988971202467,0.318219299762926,-0.281536599543264,2412936.4797087,6085557.61247592,1905633.39156714
638.363846723222,-0.370245164753552,0.792261592744869,0.908231347044298,-0.314214486621728,1832254.79467042,6213040.44289382,2146360.87928575
722.252759760073,0.164833336188406,0.528670445723147,0.115788485895929,0.0178782968876762,1235404.87571939,6285719.97361828,2368156.4891083
801.996273972627,0.478857799466992,0.127854906674425,0.183953882364946,-0.474182879273905,657862.536834541,6303527.66619867,2559707.02991491
881.739788185181,0.341903888353194,-0.652427984563493,0.934948625196225,-0.266517082327303,75109.5003372934,6271332.71596501,2730949.83797077
961.483302397735,-0.277557767689044,0.993700387026987,0.579365006663521,-1.25659623572623,-508224.250806026,6189515.28600836,2880581.33744473
1041.22681661029,-0.593244769296434,-0.396274813112334,0.0408534396632724,0.38975934415535,-1087551.06832166,6058830.78175454,3007468.78709195
1111.8096171283,-0.253992675447353,-0.764158070455631,0.383411289932673,-0.298075597929785,-1593337.26759652,5903289.09573962,3100043.50033056
1182.39241764631,-0.0995508237293142,-0.0997261715841001,-0.192502361398801,-0.35929874599191,-2089303.93522238,5711381.40079309,3173520.39240838
1252.97521816432,-0.253087353289751,-1.17682326540995,0.352541765817461,-0.769667540993247,-2572417.47998811,5484359.77884641,3227483.72467934
1323.55801868233,0.218552237519628,-0.961877622345668,1.19515630370423,-0.439195104970934,-3039745.2286139,5223676.735452,3261638.83867379
1395.42467461092,0.34153766329111,-1.09834832535607,0.838090069398946,-0.0701258537731641,-3496428.02942509,4925365.34205301,3275876.87762839
1467.29133053952,-0.951708298159231,-0.113660834569614,-0.297369886302802,-1.0179244099482,-3930931.214272,4595818.32319114,3269339.89682689
1539.15798646811,-0.0412290193369828,-0.675458526191161,0.108155036467476,-0.587502406241972,-4340535.4245565,4237175.25993513,3242099.86081752
1611.0246423967,-0.897054517161123,-0.375675602611827,0.119555765511996,0.012676419028451,-4722691.61188055,3851732.05268285,3194356.16233664
1696.27703148855,0.50547070508692,-0.348194842809186,0.602002481528029,-1.0004876835778,-5137172.81992908,3363134.72910731,3111582.90654753
1781.5294205804,-0.587136301211196,-0.837670725999709,-0.153997519341857,-1.08174390090908,-5506052.23220291,2844693.81196363,3001191.49414995
1866.78180967225,0.518494739245076,-1.00443545635965,0.754234056429643,-1.22454880497928,-5826105.74240869,2301051.52593868,2864196.67470982
1952.0341987641,1.14328476924617,0.678849732538406,0.537822610071379,-1.28015298753834,-6094545.54173089,1737018.0368334,2701829.07737227
2048.64809602361,0.652622398097122,-0.201883745559655,-0.0105999780494666,-1.01066568154509,-6333422.60798539,1079457.91744351,2488969.38992983
2145.26199328312,-0.14636689131758,0.158093927793088,-0.400493627565957,-0.926388787728831,-6500314.79699232,409648.711185418,2247830.06289496
2241.87589054262,1.2886062595464,-0.321810361986338,-0.431414530815753,-1.69030500787965,-6593342.28290762,-264778.541886666,1981164.08009867
2338.48978780213,0.814377064294922,-0.430381062549334,-0.547509065630813,-0.786780384660145,-6611425.0226005,-936200.458370793,1691976.67297168
2425.91354734801,0.263212761558153,-0.530979291181289,-0.470713017854558,-1.07731974590879,-6562960.72600477,-1534815.87121072,1413602.5542111
2513.33730689388,-0.0834380737406962,-1.49946336725472,-0.426266199036283,-1.95773396314522,-6453325.486825,-2119115.99727364,1122056.97704838
2600.76106643976,-0.149017820620475,-0.429134270383308,0.134901407305086,-0.760529118543901,-6283494.28562295,-2683623.19766643,820056.568461707
2688.18482598564,0.189345415888009,-0.0461793587651709,-0.0717857211880727,-0.827879930748258,-6054968.75225719,-3223065.45712584,510392.785644601
2771.3223094032,0.766339680246701,-0.865307357748968,-0.520459216847029,-1.0000111534865,-5785047.98919565,-3708180.4821494,211427.078470881
2854.45979282077,0.110830074245382,-0.203697770774997,-0.999200212550052,-0.844271054157394,-5466111.67981584,-4161864.41867257,-89324.8677981046
2937.59727623834,-0.510159228017884,-0.0552895024777738,0.043498396122694,-1.61619463953072,-5100793.22993993,-4580209.91789377,-389309.786760286
3020.7347596559,-0.575470561943044,-0.298644003618013,-0.68598924302857,-1.24946633071912,-4692095.68538163,-4959606.42042548,-685984.395379022
3114.35869809395,0.750850266897223,-0.763160013839625,-0.428115678125069,-1.18142645430168,-4184128.81739874,-5336112.08005119,-1012969.09664371
3207.982636532,-1.13768572148691,-0.0787615912186934,-0.36656208748926,-0.463549543473854,-3630856.29275346,-5654810.36447732,-1328972.0083509
3301.60657497004,-0.944466970151298,-1.137001944951,-0.702044796959745,-0.628969554395421,-3038192.45684128,-5912093.35715038,-1630527.95274401
