t,q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0,-1.22517111301575,-0.904154662524607,-0.378674511226674,-0.31596562420497,5491999.8723456,3984001.37646999,2958.6888846788
0.0405468293845458,-0.481727525102331,-0.431885177078952,0.00821645070908097,0.534228183335273,5491841.14157501,3984223.81631031,3106.26828269476
0.0810936587690916,-0.361342907361399,-0.219412779295754,-0.94075462388371,0.808195396633515,5491681.02196763,3984446.65286137,3255.90111187131
0.121640488153637,-0.203524744271416,-0.456396904406439,0.165843349909317,0.698893839204128,5491522.65416658,3984670.02874029,3403.95775283081
0.162187317538183,-0.0938439608978523,0.0637802911310604,-1.0852969400861,0.870500013321607,5491362.8968806,3984892.98416746,3553.54488715622
0.364921464460912,0.625885410366666,0.248250117317052,0.151500386426221,1.7886496487597,5490565.43452452,3986007.21105351,4295.71951085141
0.567655611383641,-0.61871339417506,0.0240879350595279,-0.219081427873617,-0.148293829684021,5489767.5872909,3987121.64384079,5040.01921125825
0.77038975830637,-0.111425999594131,-0.187257096598286,-0.123149053489888,0.434903826875521,5488968.7990031,3988236.06148512,5782.23051431157
0.973123905229099,-0.237857692498073,-0.64294193069369,-1.0132833211044,1.67300268068236,5488170.92265435,3989349.83281642,6526.4359969862
1.98679463984274,-0.185092051917548,-0.656365014650859,-0.0855996436289141,1.10816002182081,5484176.08026196,3994916.34945064,10241.4465580386
3.00046537445639,-0.900582586511413,-0.554192109878493,-0.26069476618601,1.26986548815934,5480174.05957753,4000477.46983874,13957.3264109648
4.01413610907003,0.265264705079852,0.149208470402799,-0.346548229638852,0.938204815666539,5476164.20632656,4006032.23263592,17674.1757529117
5.02780684368368,-0.789605300983922,0.0387881395351456,-0.907257965464379,1.13248869574339,5472147.33244559,4011582.18132473,21390.3322745025
10.0961605167519,-0.816737644328021,-0.148107196495463,0.589979569690298,0.58776779202353,5451954.97460352,4039255.60511276,39970.4418537851
15.1645141898201,-1.07492428497726,-0.910993581739806,0.32716928070828,1.22858986027004,5431584.28506155,4066796.92375613,58548.4671074564
20.2328678628883,0.478590408564986,-0.28155316702597,0.280671386790365,-0.0876082522681911,5411036.45819127,4094205.18833175,77124.4714837397
25.3012215359566,0.0619534167124291,0.0220837482118653,0.259167689124987,0.955423593821198,5390310.21613913,4121477.85538235,95698.1188100998
50.6429899012977,-0.232194786763214,-0.75866742022661,-1.07821543775057,1.298198294357,5284046.15049449,4255803.32615436,188508.963431471
75.9847582666388,-0.140864440798468,0.494482987375866,-0.640212935155742,1.0233102928163,5173456.71179407,4386643.46513089,281163.778860668
101.32652663198,0.101745126741399,-0.0545614790154033,0.409744127597025,0.865211200014999,5058635.51231171,4513896.28090151,373590.034812074
126.668294997321,-0.622007394463404,-0.911338958009891,0.908263376637743,1.17371883033251,4939677.09191551,4637456.24993531,465711.095047951
191.675498151158,-0.402261737639041,0.0328700650273186,0.115621455760062,0.682958213763914,4616306.61407068,4936864.90386121,700103.977598886
256.682701304994,-0.285708936628633,-0.794463988176912,-0.0246922852865333,0.508507854214941,4268165.27183566,5209777.46782038,930739.52014275
321.689904458831,0.478959203306225,-0.0335162048021984,0.435252287997032,1.18940351376111,3897163.29832038,5454778.97778975,1156385.99799733
386.697107612667,-0.238480055135345,0.599357761771604,-0.23259717889202,-0.517244175800022,3505317.87901565,5670609.34635351,1375848.52697232
470.586020649519,-0.158600652852256,-0.141762154252485,0.00151015841862007,0.350455333623405,2972298.25556788,5904257.08502762,1648049.05928985
554.47493368637,0.29545133988871,-0.352276496812729,-0.403502070014731,0.978117767154564,2412936.10194967,6085557.14351957,1905632.99177422
638.363846723222,-0.294558441459407,-0.232823366851696,0.403728738240881,0.0646776790083599,1832254.82472771,6213041.68963492,2146359.88367356
722.252759760073,0.298917910644641,0.426067048352783,0.259160982379545,0.312234123154787,1235405.1201841,6285720.24811211,2368157.50387687
801.996273972627,-0.00430140142480601,-0.421949090017919,1.04712821329252,0.695371605490643,657862.892758881,6303526.2530929,2559705.89881219
