0,18.3820871811308
1,18.3707693204877
2,18.3597377207247
3,18.3489882472821
4,18.33851691367
5,18.3283198761579
6,18.3183934289803
7,18.3087339995479
8,18.2993381440226
9,18.2902025430936
10,18.2813239979672
11,18.2726994265601
12,18.2643258599049
13,18.2562004386273
14,18.2483204098174
15,18.2406831238417
16,18.2332860314216
17,18.2261266808381
18,18.2192027152746
19,18.2125118703159
20,18.2060519714724
21,18.1998209320268
22,18.193816750797
23,18.1880375101066
24,18.1824813738459
25,18.1771465856299
26,18.1720314670743
27,18.1671344160712
28,18.1624539053387
29,18.1579884808716
30,18.153736760567
31,18.1496974329108
32,18.1458692557409
33,18.1422510550842
34,18.138841724081
35,18.1356402218973
36,18.1326455728684
37,18.1298568655414
38,18.1272732518653
39,18.1248939464249
40,18.1227182257346
41,18.1207454276064
42,18.1189749504983
43,18.1174062530723
44,18.1160388536528
45,18.1148723298171
46,18.1139063180231
47,18.1131405132892
48,18.1125746689263
49,18.1122085963346
50,18.1120421647827
51,18.1120753013743
52,18.1123079909285
53,18.1127402759781
54,18.1133722568044
55,18.1142040915228
56,18.1152359962313
57,18.1164682451455
58,18.1179011709123
59,18.1195351648481
60,18.1213706772918
61,18.1234082179984
62,18.1256483565862
63,18.128091723038
64,18.1307390082692
65,18.1335909646952
66,18.1366484069713
67,18.1399122126768
68,18.1433833231166
69,18.1470627441745
70,18.1509515472297
71,18.1550508701498
72,18.1593619182988
73,18.1638859657216
74,18.1686243562942
75,18.1735785050022
76,18.1787498992874
77,18.1841401004733
78,18.189750745286
79,18.1955835474124
80,18.2016402992473
81,18.2079228736375
82,18.2144332257736
83,18.2211733951742
84,18.2281455077797
85,18.2353517781571
86,18.2427945118335
87,18.2504761077073
88,18.2583990606796
89,18.2665659643326
90,18.2749795137952
91,18.2836425087519
92,18.2925578566083
93,18.3017285758338
94,18.3111577994386
95,18.3208487787183
96,18.3308048871128
97,18.3410296243135
98,18.3515266205817
99,18.3622996412981
100,18.3733525917578
101,18.3846895222331
102,18.3963146332753
103,18.4082322813819
104,18.4204469849012
105,18.4329634303039
106,18.4457864787991
107,18.4589211733222
108,18.4723727459298
109,18.4861466255813
110,18.5002484464474
111,18.5146840566249
112,18.5294595274087
113,18.5445811631064
114,18.5600555114424
115,18.5758893746022
116,18.5920898209234
117,18.6086641973748
118,18.6256201427573
119,18.6429656017723
120,18.6607088399891
121,18.6788584597841
122,18.697423417328
123,18.7164130407093
124,18.7358370492512
125,18.7557055742056
126,18.7760291808176
127,18.7968188919662
128,18.8180862134813
129,18.8398431612794
130,18.8621022904824
131,18.8848767266799
132,18.9081801995726
133,18.9320270791482
134,18.9564324146701
135,18.9814119767223
136,19.0069823026229
137,19.033160745506
138,19.0599655274553
139,19.0874157970691
140,19.115531691957
141,19.1443344066358
142,19.1738462663785
143,19.2040908077314
144,19.2350928663476
145,19.2668786730095
146,19.2994759587194
147,19.332914069971
148,19.3672240953434
149,19.4024390047837
150,19.4385938032182
151,19.4757257001652
152,19.5138742975045
153,19.5530817977127
154,19.5933932353412
155,19.6348567348836
156,19.6775237988057
157,19.7214496299134
158,19.766693493287
159,19.8133191235998
160,19.8613951849024
161,19.9109957911556
162,19.9622010974584
163,20.0150979737384
164,20.0697807751617
165,20.1263522263909
166,20.1849244405003
167,20.245620097929
168,20.3085738165996
169,20.3739337516915
170,20.4418634728012
171,20.5125441783362
172,20.5861773225346
173,20.6629877509631
174,20.7432274673637
175,20.8271801908267
176,20.9151669110002
177,21.007552715725
178,21.1047552576331
179,21.2072553557858
180,21.3156104128758
181,21.4304715958771
182,21.5526061225708
183,21.6829265905197
184,21.8225302002136
185,21.972752169354
186,22.1352399835922
187,22.3120590690515
188,22.5058473309786
189,22.7200484641304
190,22.9592777431455
191,23.2299222656761
192,23.5411828546244
193,23.9070159818216
194,24.3501074729232
195,24.911122000558
196,25.6747896831622
197,26.8721035530012
198,29.7953025666333
199,41.260244439441
200,41.2602033574875
201,41.260162275919
202,41.2601211947517
203,41.2600801139718
204,41.2600390335873
205,41.2599979535835
206,41.2599568739657
207,41.2599157947388
208,41.2598747159126
209,41.2598336374614
210,41.2597925594136
211,41.2597514817438
212,41.2597104044946
213,41.2596693276165
214,41.2596282511287
215,41.2595871750295
216,41.2595460993352
217,41.2595050240203
218,28.5779943009249
219,26.4631260139705
