0,0,0,1,-0.00909090909090909,0.0125,0.0108785658644084
-0.0137730468988234,0.0186906048563898,0.0162575042281408,0.999598248310539,-0.00927511564360668,0.0124253479566285,0.0107993333148253
-0.0278097588843631,0.0372474744594732,0.0323890137682596,0.998393807444891,-0.00945686420717766,0.0123497688685415,0.0107190091094075
-0.0420952695450651,0.0556484718457574,0.0483867024775076,0.996388459832064,-0.00963614004409057,0.0122733120319014,0.0106376392596888
-0.0566143117737514,0.0738718541531949,0.0642429203810042,0.993584730180206,-0.00981293052373972,0.012196026502492,0.0105552695110269
-0.0713512409871039,0.0918962968742719,0.0799501933924672,0.989985877478514,-0.00998722507995561,0.0121179610420158,0.0104719452907842
-0.0862900587006305,0.109700917017188,0.0955012228288279,0.985595886260301,-0.0101590151660517,0.0120391640667161,0.0103877116587349
-0.101414436410589,0.127265295160704,0.110888884735512,0.980419457161209,-0.0103282942076221,0.0119596835983646,0.0103026132597415
-0.116707739731254,0.144569496397177,0.126106229036393,0.974461996796675,-0.0104950575532904,0.0118795672176543,0.0102166942787348
-0.132153052748541,0.161594090133072,0.141146478530091,0.967729607010241,-0.0106593024236215,0.0117988620200222,0.0101299983980248
-0.147733202532271,0.178320168782277,0.156003027739434,0.960229073508115,-0.010821027858399,0.0117176145739143,0.0100425687569514
-0.163430783767852,0.194729365321177,0.170669441636366,0.951967853914866,-0.0109802346624653,0.0116358708815028,0.00995444791388638
-0.179228183464992,0.210803869703734,0.18513945425815,0.942954065288338,-0.0111369253503194,0.0115536763418543,0.00986567781058476
-0.195107605698901,0.22652644414918,0.199406967227925,0.933196471124136,-0.0112911040896618,0.0114710757165393,0.0097762997388759
-0.211051096341768,0.241880437312532,0.213466048193453,0.922704467879978,-0.0114427766440714,0.011388113097664,0.00968635430967704
-0.227040567744297,0.256849797345464,0.227310929198463,0.911488071050358,-0.0115919503149914,0.0113048318783019,0.00959588142430662
-0.243057823329593,0.27141908385287,0.24093600500194,0.89955790082172,-0.0117386338831966,0.0112212747252928,0.00950492024806699
-0.259084582063005,0.285573478747128,0.254335831360694,0.886925167339041,-0.0118828375499012,0.0111374835543765,0.00941350918606472
-0.275102502764346,0.299298796018144,0.267505123289061,0.873601655613354,-0.012024572877679,0.011053499507609,0.00932168586121831
-0.291093208219339,0.312581490480699,0.280438753291901,0.859599710093028,-0.0121638527313208,0.0109693629330265,0.00922948709442064
-0.307038309069931,0.325408665432381,0.293131749613443,0.844932218935269,-0.0123006912187996,0.010885113366493,0.0091369488867935
-0.32291942744568,0.337768079312999,0.305579294484518,0.829612597998104,-0.0124351036324579,0.0108007895156818,0.00904410640398691
-0.338718220306375,0.349648151356085,0.317776722390824,0.813654774576188,-0.0125671063905525,0.0107164292461267,0.00895099396246201
-0.354416402469323,0.361037966250921,0.329719518375353,0.797073170911362,-0.0126967169792739,0.0106320695692826,0.00885764501769874
-0.369995769295411,0.371927277844471,0.341403316380743,0.779882687499639,-0.0128239538953518,0.010547746632527,0.00876409215426286
-0.385438219008761,0.38230651190966,0.352823897638251,0.762098686216672,-0.012948836589349,0.0104634957110341,0.00867036707766743
-0.40072577462633,0.392166768004187,0.363977189111625,0.743736973283311,-0.0130713854097393,0.0103793512014516,0.00857650060796016
-0.415840605475074,0.401499820441524,0.374859262005489,0.724813782092642,-0.0131916215478606,0.0102953466173051,0.00848252267496575
-0.430765048274417,0.410298118392735,0.385466330348448,0.705345755921244,-0.0133095669838169,0.0102115145860619,0.00838846231511706
-0.445481627767279,0.418554785153178,0.395794749653122,0.685349930542416,-0.0134252444334073,0.0101278868477755,0.00829434766979972
-0.459973076883328,0.426263616617914,0.405841015648209,0.664843716754693,-0.0135386772961471,0.0100444942552366,0.0082002059851394
-0.474222356411762,0.433419078954093,0.415601763111437,0.643844882853334,-0.0136498896044384,0.00996136677555842,0.00810606361316082
-0.488212674174661,0.440016305531245,0.425073764784549,0.622371537052736,-0.0137589059739426,0.00987853349311822,0.0080119460142457
