0,18.3820871811308,-0.00968827690186913
5,18.3723989042289,-0.00955501055608465
10,18.3628438936728,-0.00940737322169838
15,18.3534365204511,-0.00924584860318589
20,18.344190671848,-0.00907097161167059
25,18.3351197002363,-0.00888332397563119
30,18.3262363762606,-0.00868353044914016
35,18.3175528458115,-0.00847225497906123
40,18.3090805908324,-0.00825019751857781
45,18.3008303933139,-0.00801809146781096
50,18.2928123018461,-0.00777670111488504
55,18.2850356007312,-0.00752681970963209
60,18.2775087810215,-0.00726926816026463
65,18.2702395128613,-0.00700489371058666
70,18.2632346191507,-0.00673456922083915
75,18.2565000499299,-0.00645919301582865
80,18.250040856914,-0.00617968868099439
85,18.243861168233,-0.00589700539698867
90,18.237964162836,-0.0056121187687026
95,18.2323520440673,-0.00532603155091493
100,18.2270260125164,-0.00503977482087947
105,18.2219862376955,-0.00475440956188322
110,18.2172318281337,-0.00447102803922661
115,18.2127608000944,-0.00419075566374261
120,18.2085700444307,-0.00391475272648023
125,18.2046552917042,-0.00364421652340496
130,18.2010110751808,-0.00338038312359856
135,18.1976306920572,-0.00312452929494356
140,18.1945061627623,-0.00287797450754823
145,18.1916281882547,-0.0026420824388893
150,18.1889861058158,-0.00241826242938004
155,18.1865678433864,-0.00220797079892066
160,18.1843598725875,-0.00201271143052395
165,18.182347161157,-0.00183403603531218
170,18.1805131251217,-0.00167354398466557
175,18.178839581137,-0.00153288109687111
180,18.1773067000402,-0.00141373776064313
185,18.1758929622795,-0.00131784624739595
190,18.1745751160321,-0.00124697659902751
195,18.1733281394331,-0.0012029314300861
200,18.172125208003,-0.00118753949296035
205,18.17093766851,-0.00120264739132381
210,18.1697350211187,-0.00121616295181326
215,18.1685188581669,-0.0010920687956002
220,18.1674267893713,-0.000950710254464582
225,18.1664760791168,-0.000811035995674558
230,18.1656650431212,-0.000673005391554682
235,18.1649920377296,-0.000536578846194402
240,18.1644554588834,-0.000401717758464315
245,18.1640537411249,-0.000268384629194429
250,18.1637853564958,-0.000136542878479418
255,18.1636488136173,-6.15681331339601e-06
260,18.163642656804,0.000122808263924412
265,18.1637654650679,0.000250386230888466
270,18.1640158512988,0.000376610173212555
275,18.164392461472,0.000501512276464666
280,18.1648939737485,0.000625123993515331
285,18.165519097742,0.000747476070017683
290,18.166266573812,0.000868598435459944
295,18.1671351722474,0.000988520365005741
300,18.1681236926125,0.00110727050127224
305,18.1692309631137,0.00122487674620686
310,18.1704558398599,0.00134136641673166
315,18.1717972062767,0.00145676626422642
320,18.1732539725409,0.00157110236663982
325,18.1748250749075,0.00168440027884742
330,18.1765094751864,0.0017966850504294
335,18.1783061602368,0.00190798111721335
340,18.180214141354,0.00201831246215534
345,18.1822324538162,0.00212770254670147
350,18.1843601563629,0.0022361744118129
355,18.1865963307747,0.00234375055614322
360,18.1889400813308,0.00245045307637781
365,18.1913905344072,0.00255630368094018
370,18.1939468380881,0.00266132358280657
375,18.196608161671,0.00276553363710264
380,18.1993736953081,0.00286895435201018
385,18.2022426496601,0.0029716057841469
390,18.2052142554442,0.00307350767068471
395,18.2082877631149,0.00317467943960281
400,18.2114624425545,0.00327514010717067
405,18.2147375826617,0.00337490840483667
