0,15.6254313266281
5,15.6280850133613
10,15.6306848088601
15,15.6332705818007
20,15.6358801479399
25,15.6385492813109
30,15.6413117428657
35,15.6441993234506
40,15.647241898922
45,15.6504674947266
50,15.6539023575065
55,15.6575710322312
60,15.6614964428901
65,15.6656999749648
70,15.6702015588507
75,15.6750197528455
80,15.6801718244848
85,15.6856738298932
90,15.6915406902144
95,15.6977862642887
100,15.7044234175864
105,15.7114640867532
110,15.7189193391682
115,15.7267994277601
120,15.7351138403863
125,15.7438713438893
130,15.753080022177
135,15.7627473086661
140,15.7728800126408
145,15.7834843390562
150,15.7945659020856
155,15.8061297319029
160,15.8181802741634
165,15.8307213823883
170,15.843756302647
175,15.8572876498539
180,15.8713173757693
185,15.885846727925
190,15.9008761986245
195,15.9164054639317
200,15.9324333116831
205,15.9489575574615
210,15.9659749482681
215,15.9834810527214
220,16.0014701365291
225,16.019935022821
230,16.0388669360167
235,16.0582553278822
240,16.0780876853309
245,16.0983493186923
250,16.119023129241
255,16.1400893558598
260,16.1615253000245
265,16.183305028598
270,16.2053990553086
275,16.2277740014139
280,16.2503922367749
285,16.2732115044486
290,16.296184532097
295,16.3192586348729
300,16.3423753170832
305,16.3654698808753
310,16.3884710524045
315,16.4113006393922
320,16.4338732356907
325,16.456095991291
330,16.4778684700211
335,16.4990826188425
340,16.5196228748927
345,16.539366438927
350,16.5581837429478
355,16.5759391397084
360,16.5924918377494
365,16.607697101446
370,16.6214077265093
375,16.6334757905977
380,16.6437546659785
385,16.6521012644094
390,16.6583784671728
395,16.6624576762184
400,16.6642214051308
405,16.6635658152362
410,16.6604030940168
415,16.6546635699241
420,16.6462974628295
425,16.6352761826028
430,16.6215931079304
435,16.6052638037094
440,16.5863256654099
445,16.5653903768976
450,16.5444149604035
455,16.5235691847116
460,16.5028590060859
465,16.4822905399212
470,16.4618700447869
475,16.4416039077088
480,16.4214986306367
485,16.4015608180996
490,16.3817971659997
495,16.3622144515015
500,16.3428195240138
505,16.3236192972196
510,16.3046207421106
515,16.2858308810258
520,16.2672567826531
525,16.2489055579507
530,16.2307843569937
535,16.2129003667054
540,16.1952608094357
545,16.177872942394
550,16.1607440579036
555,16.14388148444
560,16.1272925884699
565,16.1109847770601
570,16.0940349365553
575,16.074966699138
580,16.053983151014
585,16.0313132298116
590,16.0071789655735
595,15.9817929142951
600,15.9553562408247
605,15.9280573955168
610,15.9000713128415
615,15.8715590522741
620,15.8426678007695
625,15.8135311601968
630,15.784269649963
635,15.754991363794
640,15.7257927292425
645,15.6967593275385
650,15.6679667399789
655,15.6394813949396
660,15.6113613959571
665,15.5836573168471
670,15.5564129545367
675,15.5296660336476
680,15.5034488596505
685,15.4777889197154
690,15.4527094317364
695,15.4282298430884
700,15.4043662816518
705,15.3811319618755
710,15.3585375489044
715,15.3365914841334
720,15.3153002752999
725,15.2946687541347
730,15.2747003046771
735,15.2553970649421
740,15.2367601044301
