0,0,0,1,-0.000529604322281245,-0.00137406770699206,-0.00200201501178152,-0.00133258398632632,-0.00343069576620261,-0.00500615809764795,0.999980696277473,-6.86994137996774e-06,3.5579963821961e-06,-9.14356941823617e-07
-0.00133258398632632,-0.00343069576620261,-0.00500615809764795,0.999980696277473,-0.000536474263661213,-0.00137050971060987,-0.00200292936872335,-0.00134974017900208,-0.00342174153002519,-0.00500845569212734,0.999980692442575,-6.85515534741121e-06,3.60545735848057e-06,-9.23711492168463e-07
-0.00268221967270706,-0.00685222218064795,-0.0100144912412007,0.999922778375408,-0.000543329419008624,-0.00136690425325138,-0.00200385308021552,-0.00136685912911503,-0.00341266869305218,-0.00501077652398295,0.999980688567104,-6.84014686193541e-06,3.65287779265284e-06,-9.32946749503376e-07
-0.00404876263993011,-0.0102642466202423,-0.0150248999260418,0.999826237475601,-0.000550169565870559,-0.00136325137545873,-0.00200478602696502,-0.00138394027955882,-0.00340347735815162,-0.00501312029327646,0.999980684651509,-6.82491513817141e-06,3.70025647197466e-06,-9.42061347596144e-07
-0.00543206524295063,-0.0136664376940249,-0.0200372841480664,0.999691066476,-0.000556994481008731,-0.00135955111898676,-0.00200572808831261,-0.00140098307126118,-0.00339416763124844,-0.0050154866966593,0.999980680696243,-6.80945939050522e-06,3.74759215941863e-06,-9.51053930593401e-07
-0.00683197662468447,-0.0170584652821208,-0.0250515433942023,0.999517259996638,-0.000563803940399236,-0.00135580352682734,-0.00200667914224321,-0.00141798694319011,-0.003384739621401,-0.00501787542742164,0.999980676701765,-6.79377883349948e-06,3.79488359352961e-06,-9.59923153230104e-07
-0.00824834273026592,-0.0204400005746794,-0.0300675766330459,0.999304814385544,-0.000570597719232735,-0.00135200864323381,-0.00200763906539644,-0.00143495133234325,-0.00337519344083379,-0.00502028617547839,0.999980672668541,-6.77787268223108e-06,3.8421294882528e-06,-9.68667681043762e-07
-0.00968100632175335,-0.0238107161107505,-0.0350852823055516,0.999053727724606,-0.000577375591914966,-0.00134816651374556,-0.00200860773307748,-0.00145187567376654,-0.0033655292050419,-0.00502271862745319,0.999980668597043,-6.76174015275016e-06,3.88932853282223e-06,-9.77286190594322e-07
-0.0111298069933123,-0.0271702858171639,-0.0401045583158765,0.998763999835394,-0.000584137332067717,-0.00134427718521273,-0.00200958501926808,-0.0014687594005423,-0.00335574703281105,-0.00502517246665584,0.999980664487748,-6.74538046243137e-06,3.9364793916071e-06,-9.85777369677532e-07
-0.0125945811868453,-0.0305183850473266,-0.0451253020222735,0.998435632284942,-0.000590882712530148,-0.00134034070582113,-0.00201057079663775,-0.00148560194379829,-0.00334584704629822,-0.00502764737313099,0.99998066034114,-6.7287928303965e-06,3.98358070399394e-06,-9.94139917546554e-07
